Customer_ID,Count,Gender,Age,Under_30,Senior_Citizen,Married,Dependents,Number_of_Dependents,Country,State,City,Zip_Code,Lat_Long,Latitude,Longitude,Satisfication_Score,Quarter,Referred_a_Friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Churn_Category
5980-NOPLP,1,2,36,2,0,1,0,0,0,0,1012,nan,59,nan,-117.199424,nan,0,1,1,25,0,1,24.64,0,1,4,5,0,2,1,0,1,0,0,1,0,1,0,nan,2257.75,0,0,616,2873.75,1
7270-BDIOA,1,1,70,0,1,2,0,0,0,1,840,96125,1377,39.600599,-120.636358,2,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,5
0730-BGQGF,1,0,30,0,0,2,0,0,0,0,857,93665,805,36.959731,-120.653519,3,0,0,0,13,0,2,0,0,1,1,53,0,0,0,0,0,0,0,1,0,2,3,23.9,300.8,0,0,0,nan,2
9013-AQORL,1,0,28,1,0,1,1,1,1,1,833,96019,1463,40.692523,-122.369876,3,0,1,10,72,0,1,nan,1,1,2,48,1,1,1,1,2,1,1,1,2,1,0,117.6,8308.9,5.44,0,3385.44,11688.9,0
6242-FEGFD,nan,2,nan,2,2,2,2,nan,0,1,619,96069,1462,40.689243,-122.037023,1,0,0,0,1,0,1,nan,0,1,1,22,2,0,0,0,0,1,1,1,0,1,0,56.25,nan,nan,0,nan,82.39,4
4077-HWUYD,1,1,58,0,0,0,0,nan,0,0,786,95127,886,37.375156,nan,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
3658-KIBGF,1,0,nan,0,0,1,1,2,1,1,1012,nan,1526,nan,nan,3,1,2,8,72,0,1,18.74,1,1,4,19,2,1,0,0,1,0,0,2,2,1,0,95.1,6843.15,0,0,1349.28,8192.43,0
7198-GLXTC,1,1,52,0,2,0,0,0,0,0,50,93306,671,35.449881,-118.841442,nan,0,0,0,35,0,1,41.21,1,1,4,6,0,0,0,0,2,0,0,1,0,0,0,83.15,2848.45,nan,0,1442.35,4271.96,0
9199-PWQVC,nan,2,nan,2,2,2,2,nan,0,0,786,95119,842,37.233226,-121.78809,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
9644-UMGQA,1,1,nan,0,2,1,0,nan,1,0,902,92590,1526,33.475493,-117.219551,nan,1,1,5,nan,0,2,28.5,1,1,2,5,1,1,1,0,0,1,0,2,2,2,1,102.65,7550.3,0,0,nan,9602.3,0
8564-LDKFL,1,1,80,0,1,0,0,nan,0,0,51,95303,1526,37.4695,-120.672724,1,0,0,0,8,0,1,14.89,0,1,2,20,0,0,0,0,0,0,2,1,3,1,0,69.7,560.85,0,0,119.12,679.97,2
1666-JXLKU,1,1,20,1,0,1,1,1,1,1,1012,nan,1526,nan,nan,3,0,1,6,31,0,1,25.04,0,1,1,71,0,0,2,1,2,0,0,1,3,0,1,54.35,1647,0,0,776.24,2423.24,0
0156-FVPTA,1,1,nan,1,0,2,0,0,0,0,178,95425,1272,38.801936,-122.938935,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
9391-YZEJW,nan,1,22,1,0,0,0,0,0,0,403,92612,153,33.643095,nan,3,0,0,0,6,0,1,3.16,0,1,1,41,1,1,0,0,0,0,0,1,0,1,0,55.7,335.65,0,0,nan,354.61,0
2007-QVGAW,1,1,71,0,1,1,0,0,0,0,276,94533,1142,38.287136,-122.02711,2,0,1,6,66,0,1,49.85,1,2,2,14,2,0,0,1,1,1,0,2,0,1,1,100.05,6871.9,0,nan,3290.1,10162,4
9565-DJPIB,nan,2,nan,2,2,2,2,nan,1,1,1012,nan,1526,nan,nan,4,0,1,9,nan,2,1,1.27,0,1,1,24,0,0,1,1,1,1,1,2,2,1,3,73.8,nan,49.51,30,77.47,4674.01,0
3229-USWAR,1,0,36,0,0,1,1,3,0,0,71,96010,1471,40.775272,-123.287414,nan,0,1,10,44,2,2,43.7,0,1,1,75,1,0,0,2,0,0,2,2,0,0,0,56.25,2419.55,14.78,40,1922.8,nan,0
8033-ATFAS,nan,0,62,0,0,0,2,0,0,0,325,91203,492,nan,nan,1,0,0,0,1,5,1,48.25,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,20.2,20.2,0,0,48.25,68.45,4
0932-YIXYU,1,0,80,0,1,0,2,0,0,0,786,95110,876,37.34667,-121.910019,1,0,0,0,17,4,2,30.37,0,1,2,28,0,1,1,0,1,0,0,1,0,1,0,89.15,1496.9,0,0,nan,nan,2
2242-MFOTG,1,0,nan,1,0,0,0,0,0,0,423,95328,934,37.555631,-120.911653,3,0,0,0,12,0,1,32.32,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,nan,246.7,0,0,387.84,nan,0
5707-ZMDJP,nan,2,nan,2,2,2,2,nan,0,0,306,94536,1526,37.572273,-121.964583,4,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
6696-YDAYZ,1,0,78,0,1,1,0,0,1,0,806,92705,203,33.766004,-117.786763,5,0,1,1,72,1,1,nan,1,1,2,10,0,2,1,0,1,1,0,1,3,0,1,105,7578.05,nan,0,2000.88,9578.93,0
1400-WIVLL,1,1,nan,0,0,1,1,1,0,0,408,95327,1029,37.84771,-120.486589,5,1,1,3,61,2,1,nan,0,1,4,19,0,1,1,1,1,1,1,1,1,0,1,103.9,6449.15,0,0,2627.88,9077.03,0
5614-DNZCE,1,2,75,0,1,1,0,nan,0,0,125,93208,707,36.057458,-118.591951,1,0,1,7,20,0,1,nan,1,1,2,10,0,0,0,2,1,1,2,1,0,1,0,94.55,1899.65,0,0,nan,2005.85,1
1832-PEUTS,1,0,43,0,0,2,0,0,0,0,605,nan,674,35.478736,-115.516984,5,0,1,nan,57,0,1,44.86,0,0,3,nan,0,0,2,0,2,0,0,0,2,0,0,19.9,1115.6,0,0,2557.02,3672.62,0
6646-QVXLR,nan,0,20,1,0,0,0,0,0,0,722,92065,1526,nan,-116.833922,nan,0,0,0,36,0,1,19.64,0,2,4,nan,0,1,0,0,1,1,2,1,0,1,1,94.8,3565.65,nan,nan,707.04,4242.43,0
5835-BEQEU,1,0,29,1,0,1,0,0,0,0,638,95962,1351,39.342587,-121.249833,4,0,1,1,nan,0,1,31.27,1,2,1,59,1,2,1,1,2,1,1,1,2,1,0,84.3,4916.4,0,0,1813.66,6730.06,0
4614-NUVZD,nan,2,nan,2,2,2,2,nan,0,0,665,93648,1526,36.622237,-119.521126,1,0,1,1,27,0,1,39.49,1,1,2,7,0,1,1,0,2,1,1,1,0,1,0,95.55,2510.2,0,0,1066.23,3576.43,2
7571-YXDAD,1,0,nan,1,0,1,1,nan,1,1,1012,nan,1526,nan,nan,5,0,2,8,5,0,1,47.91,2,1,2,73,0,0,0,0,1,0,0,1,0,1,3,80.85,356.1,0,0,239.55,595.65,0
5385-SUIRI,1,1,nan,0,0,1,1,1,1,0,325,91205,1526,34.13658,-118.245839,5,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
7234-FECYN,1,2,23,1,0,1,0,0,1,0,1012,94121,999,37.776718,-122.495781,3,1,1,1,60,2,1,16.42,1,0,4,0,0,0,0,2,0,0,0,0,1,0,0,24.15,1505.9,0,0,985.2,2491.1,0
0822-GAVAP,1,1,23,2,0,0,0,0,0,0,147,95420,1353,39.361283,-123.784599,1,0,0,0,1,6,1,48.03,2,1,0,73,2,0,0,2,2,0,1,1,0,0,1,45.05,nan,0,0,48.03,nan,1
6161-UUUTA,1,1,19,1,0,0,2,0,0,0,1012,90304,310,33.936827,-118.359824,nan,0,0,0,1,5,2,41.1,0,0,3,0,2,0,0,2,0,0,0,0,0,2,3,20.2,20.2,0,0,41.1,61.3,0
8421-WZOOW,1,1,71,0,1,1,0,0,1,1,1012,nan,1526,nan,nan,nan,0,1,1,1,0,1,4.89,1,1,2,11,0,0,2,0,1,1,0,1,0,1,0,95.1,95.1,0,0,4.89,99.99,4
0607-MVMGC,1,1,38,0,0,0,0,0,0,0,831,nan,684,35.634488,-120.293534,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
2612-PHGOX,1,0,75,0,1,2,0,nan,0,0,489,95551,1460,40.665952,nan,2,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,3
7486-KSRVI,nan,2,nan,2,2,2,2,nan,0,0,255,94530,1056,37.924838,-122.289145,3,0,0,0,46,2,2,41.17,1,1,4,30,0,1,1,0,1,1,1,1,2,1,0,104.45,4863.85,36.78,0,1893.82,6720.89,0
6476-EPYZR,1,0,55,0,2,1,0,0,0,0,919,95376,969,37.680968,-121.446049,4,0,1,9,31,0,1,28.8,0,1,0,15,1,0,0,1,0,1,1,1,1,1,3,64,1910.75,0,0,892.8,nan,0
3399-BMLVW,1,2,72,0,1,1,1,1,0,0,50,93301,667,35.383937,-119.020428,3,0,1,1,47,0,1,42.29,2,1,2,22,0,1,0,0,1,0,0,0,1,1,0,nan,4018.05,0,nan,1987.63,nan,0
2656-TABEH,1,0,47,0,0,1,0,0,0,0,170,95621,1253,38.69549,-121.307864,nan,0,2,8,72,1,1,43.29,1,2,4,16,1,1,1,1,1,1,1,0,2,0,0,92,nan,0,110,3116.88,9701.28,0
1866-DIOQZ,nan,2,nan,2,2,2,2,nan,0,0,107,95527,1526,40.854512,-123.450097,nan,0,2,nan,1,6,1,17.37,0,1,2,25,0,0,0,0,0,0,0,1,0,1,0,70.1,70.1,nan,0,17.37,nan,1
8990-YOZLV,1,0,48,0,0,1,2,0,0,0,133,95607,1244,38.681651,-122.130569,5,0,2,3,71,0,1,11.18,1,0,3,0,0,2,0,0,0,0,0,0,2,0,1,25.6,1888.25,0,0,nan,2682.03,0
6522-OIQSX,1,1,54,0,0,1,0,0,0,1,110,nan,672,35.451402,-119.488413,2,0,1,1,9,0,1,17.47,0,2,2,6,0,1,2,1,1,2,0,1,0,1,1,94.85,890.6,0,0,157.23,1047.83,5
9647-ERGBE,1,0,39,0,0,1,2,3,0,0,848,95728,1344,39.279068,-120.414275,3,0,1,2,60,0,2,0,0,1,0,51,0,1,0,0,1,1,1,1,0,1,0,49.75,nan,0,0,0,nan,0
0487-CRLZF,nan,2,nan,2,2,2,2,nan,0,1,1012,nan,1333,39.220368,-122.907693,nan,0,1,9,1,6,1,25.1,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,19.25,19.25,0,nan,25.1,44.35,0
5176-LMJXE,1,0,62,0,0,0,2,3,0,0,823,90740,195,33.75462,-118.071128,2,0,0,0,11,4,1,nan,0,0,3,0,2,0,2,0,0,0,0,0,0,0,1,nan,221.35,0,0,363.66,585.01,3
1602-IJQQE,1,0,56,2,0,0,2,nan,0,0,765,95818,1214,38.556306,-121.495817,4,0,0,0,39,0,0,0,0,1,1,6,0,0,1,0,1,2,1,1,0,1,1,50.65,1905.4,3.51,0,0,1901.89,0
7931-PXHFC,1,1,56,0,0,0,0,0,0,0,5,nan,887,nan,-119.739935,5,0,0,0,nan,0,2,13.51,0,0,3,0,0,0,2,2,2,0,0,0,0,0,3,20.05,20.05,nan,nan,13.51,33.56,0
0060-FUALY,1,1,67,0,1,0,2,0,1,0,441,nan,287,nan,-118.008961,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
4203-QGNZA,1,1,65,0,1,1,0,0,0,0,797,93451,697,nan,-120.608661,nan,0,1,nan,48,0,1,25.19,1,1,2,22,0,0,2,0,0,1,1,1,2,1,1,91.05,4370.75,0,0,1209.12,5579.87,0
8535-SFUTN,1,1,63,0,0,0,0,nan,0,0,17,91001,527,34.196837,-118.142236,5,0,0,nan,48,0,1,32.04,0,0,3,0,0,2,0,0,0,0,2,2,3,0,1,19.85,916,nan,0,1537.92,2453.92,0
9392-XBGTD,1,1,nan,0,0,0,0,0,1,1,1012,nan,1526,nan,nan,nan,0,0,0,12,0,1,nan,0,1,2,16,2,0,0,0,1,0,0,1,0,2,0,81.45,nan,0,nan,132.48,1044.48,0
0147-ESWWR,1,1,58,0,0,0,2,2,0,1,699,90293,1526,33.947305,-118.439841,nan,0,2,0,18,4,1,34.07,0,1,1,28,0,0,2,0,0,2,0,0,0,2,1,45.65,nan,0,nan,nan,1400.46,0
2472-OVKUP,1,1,35,0,0,1,1,2,0,0,922,94535,1140,38.265899,-121.939461,nan,0,2,10,59,6,1,18.75,0,2,3,nan,0,0,2,0,0,0,0,0,2,0,3,19.5,1147.85,0,0,1106.25,2254.1,0
1591-MQJTP,nan,1,nan,0,0,1,0,0,0,0,694,93256,701,35.957019,-119.330928,4,1,1,1,3,5,0,0,0,1,1,12,0,0,0,0,0,0,0,1,0,0,1,25,78.25,nan,0,0,78.25,0
0979-PHULV,nan,2,nan,2,2,2,2,nan,1,1,1012,nan,1526,nan,nan,4,0,1,3,66,1,1,42.84,2,0,3,nan,0,0,0,0,0,0,0,0,1,2,1,25.7,1714.55,0,0,2827.44,4541.99,0
0547-HURJB,1,0,27,1,0,0,0,0,0,0,196,92879,283,33.893823,-117.531446,3,0,0,0,13,6,0,0,0,1,1,27,0,1,2,0,0,0,0,1,0,1,0,31.65,389.95,0,0,0,389.95,0
5985-TBABQ,1,1,62,0,0,1,1,3,0,0,1012,nan,1333,39.220368,-122.907693,3,0,1,10,49,2,1,11.74,0,2,2,20,0,1,1,0,1,0,0,1,0,1,1,90.4,4494.65,0,0,575.26,5069.91,0
2386-OWURY,1,1,nan,0,1,0,0,nan,0,0,1009,nan,1526,nan,-121.70606,1,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,2
1399-UBQIU,nan,0,30,0,0,0,0,0,1,1,1012,nan,1526,nan,nan,4,0,2,0,5,5,1,3.37,0,0,3,0,0,0,2,0,0,2,0,0,0,2,1,20.15,117.95,0,0,16.85,134.8,0
8361-LBRDI,1,1,62,0,0,1,2,0,0,0,992,95694,1216,38.578604,-122.024579,nan,0,1,nan,15,0,1,40.7,1,1,2,29,0,2,1,0,1,1,1,1,0,1,0,101.1,1504.05,0,0,nan,2114.55,1
6469-MRVET,1,1,50,0,0,0,0,nan,0,0,1012,95247,1115,38.147852,-120.440124,3,0,0,0,65,2,1,2.72,2,1,2,16,1,0,0,1,0,1,1,0,1,0,0,93.55,nan,0,30,176.8,6276.05,0
0484-JPBRU,nan,1,41,0,2,1,1,nan,1,0,1012,94541,966,nan,-122.076796,3,0,1,5,nan,6,1,36.05,1,1,2,14,1,2,1,0,1,1,1,1,2,2,3,105.25,7609.75,0,0,2595.6,10205.35,0
8885-QSQBX,1,0,45,0,0,0,0,0,0,0,698,96076,1437,40.367964,-122.937379,4,0,2,0,24,6,2,30.18,0,1,1,4,1,0,0,1,0,0,0,1,3,0,3,56.35,1381.2,nan,0,724.32,nan,0
2746-DIJLO,nan,2,nan,2,2,2,2,nan,0,0,812,93454,633,34.943523,-120.256729,3,0,1,10,32,6,0,0,0,1,1,19,0,0,1,2,1,1,1,1,0,0,1,50.6,1653.45,0,0,0,1653.45,0
6234-RAAPL,nan,2,60,0,2,1,0,0,0,0,33,nan,474,34.137319,-118.029837,3,0,1,8,nan,6,1,20.58,1,1,4,13,0,0,1,1,0,2,0,1,0,1,1,85.9,3729.75,0,0,864.36,4594.11,0
8108-UXRQN,1,1,39,0,0,0,0,0,1,0,854,95476,1526,nan,-122.461799,3,0,0,0,3,0,1,6.97,1,1,4,14,0,0,0,0,0,0,0,1,0,0,0,74.5,217.45,0,0,20.91,238.36,0
8495-LJDFO,1,0,49,0,0,1,1,2,1,0,1012,95123,843,37.238758,-121.828375,3,0,1,nan,67,0,1,43.01,1,1,4,16,1,2,0,1,2,0,0,2,2,0,1,74,4868.4,nan,0,2881.67,7750.07,0
2205-LPVGL,1,1,44,0,0,0,0,0,0,0,29,92308,586,34.424926,-117.184503,4,0,2,0,66,0,1,30.96,2,1,2,11,2,0,1,1,2,1,1,1,2,1,3,105.65,6844.5,0,nan,2043.36,8887.86,0
5996-DAOQL,1,0,38,0,0,2,0,0,0,0,470,nan,1042,37.890145,-119.184087,4,0,1,7,68,1,1,47.95,0,1,1,14,2,1,2,1,1,2,1,1,2,1,0,79.6,5515.8,0,0,3260.6,8776.4,0
5419-JKZNQ,1,1,59,0,0,2,1,1,0,0,777,92110,35,nan,-117.19938,5,0,0,0,5,5,1,12.22,2,0,3,0,0,0,0,0,0,2,0,2,0,0,1,20.2,83.75,0,0,nan,144.85,0
8905-IAZPF,nan,0,60,0,0,2,0,0,1,0,1012,95311,978,37.722127,-120.110174,3,0,0,0,61,2,1,14.52,1,1,2,27,0,0,1,0,0,1,1,1,0,0,1,89.2,5500.6,0,0,885.72,6386.32,0
6711-VTNRE,nan,2,nan,2,2,2,2,nan,0,0,777,92121,84,32.898613,-117.202937,3,0,0,0,22,0,1,33.53,0,1,1,nan,0,1,0,1,0,0,0,1,1,1,1,55.15,1193.05,0,0,737.66,nan,1
3712-PKXZA,1,2,47,0,0,0,0,0,0,0,666,91103,503,34.167465,-118.165327,3,0,0,nan,13,0,1,34.18,0,1,2,19,2,0,0,0,1,2,0,1,3,1,1,81.9,1028.9,0,0,444.34,1473.24,0
5052-PNLOS,1,1,47,0,0,1,1,nan,1,1,574,92551,272,33.88274,-117.224878,4,0,1,9,nan,1,1,22.49,1,1,2,11,0,1,1,2,1,1,1,1,2,1,0,105,7297.75,0,0,1551.81,8849.56,0
2193-SFWQW,nan,1,58,0,0,1,0,0,0,0,858,91733,390,nan,-118.053753,4,1,1,9,72,1,1,40.78,1,1,4,22,1,1,0,1,1,1,2,1,2,2,3,109.95,7852.4,0,0,2936.16,10788.56,0
7030-NJVDP,1,1,51,0,0,1,0,0,0,0,777,92109,47,32.787836,-117.232376,2,1,1,1,8,0,1,47.91,0,1,2,23,1,0,0,0,0,0,0,1,0,1,0,74.5,nan,nan,0,383.28,993.18,1
1599-MMYRQ,1,0,49,0,0,0,0,0,0,0,302,92708,171,33.712036,-117.950113,4,1,0,0,66,1,2,19.68,1,1,2,28,0,0,1,0,1,0,0,1,1,1,0,92.15,6056.9,0,0,1298.88,7355.78,0
8295-KMENE,nan,1,39,0,0,1,1,2,0,0,931,92780,182,33.735802,-117.818805,3,0,2,1,68,1,0,nan,0,1,1,19,1,1,0,0,1,0,2,1,1,0,1,44.8,2983.65,0,0,0,2983.65,0
0390-DCFDQ,nan,0,49,0,0,0,0,nan,0,1,94,92227,97,33.03933,-115.191857,nan,1,0,0,27,0,2,35.17,1,1,2,24,2,0,0,0,1,1,1,2,0,1,3,95.6,2595.25,0,nan,949.59,3544.84,0
3858-VOBET,1,1,45,0,0,0,0,0,0,0,807,93105,381,34.037342,-119.80079,3,0,0,0,9,5,1,32.31,0,1,0,24,1,0,1,1,0,1,2,1,0,1,0,68.25,576.95,0,0,290.79,867.74,0
4199-QHJNM,nan,2,nan,2,2,2,2,nan,0,0,744,94805,1059,37.941456,-122.320968,2,1,1,1,5,0,1,1.16,1,1,2,7,0,1,0,2,0,0,0,0,3,1,0,78.75,412.1,0,10,5.8,427.9,5
4236-UJPWO,1,1,73,0,1,2,0,0,0,0,777,nan,41,32.787836,-117.232376,1,0,0,nan,37,3,1,nan,2,1,2,19,0,2,1,0,1,1,0,1,0,1,0,nan,3744.05,0,0,1408.22,nan,1
2188-SXWVT,1,2,40,2,0,1,1,2,0,0,803,93452,1526,35.746484,-121.223355,4,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
8069-YQQAJ,1,1,40,2,0,0,2,0,1,1,1012,nan,1526,nan,nan,4,0,0,0,14,0,1,nan,1,0,3,0,0,0,0,0,0,2,0,0,1,1,1,24.8,321.7,0,0,469,790.7,0
7527-QNRUS,1,1,42,0,0,0,0,0,0,0,603,92257,120,33.345825,-115.596574,3,0,0,0,44,2,1,34.98,0,1,0,2,1,0,0,1,1,2,0,1,1,0,0,65.4,2774.55,nan,0,1539.12,nan,0
9801-NOSHQ,1,0,55,0,0,0,0,0,0,0,233,nan,744,36.523619,-119.386868,1,0,0,0,nan,0,1,13.65,1,1,2,5,0,1,2,0,1,0,0,1,0,1,1,90,1527.35,0,0,245.7,1773.05,1
8540-ZQGEA,1,0,44,0,0,1,0,0,1,1,1012,nan,1526,nan,nan,5,0,2,6,24,0,2,35.86,0,0,3,0,0,0,2,2,0,2,0,0,1,0,3,20.4,482.8,nan,0,860.64,1343.44,0
0829-DDVLK,1,0,48,0,0,0,0,0,0,0,364,94544,955,37.639215,-122.037554,3,1,0,0,71,1,1,18.2,0,1,4,28,1,2,1,1,1,0,2,1,2,0,1,77.35,5550.1,0,0,1292.2,6842.3,0
9172-ANCRX,nan,2,nan,2,2,2,2,nan,0,1,780,94129,1010,37.797526,nan,3,0,1,2,72,1,1,44.89,1,2,2,24,1,2,1,1,1,1,0,2,2,1,1,nan,8443.7,0,120,3232.08,11795.78,0
5249-QYHEX,1,1,47,0,2,0,0,0,0,0,817,92070,107,33.174725,-116.743329,nan,1,0,0,39,0,1,35.13,0,1,2,29,0,0,1,2,0,0,0,2,1,0,0,81.9,3219.75,nan,0,1370.07,4589.82,0
0442-ZXKVS,1,1,23,1,2,2,0,0,0,0,501,93635,811,36.995162,-120.955099,3,0,0,0,nan,5,1,35.21,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,20.45,162.3,0,nan,281.68,443.98,0
2725-TTRIQ,1,1,26,1,0,0,0,0,0,0,474,93245,722,36.303666,-119.825657,5,0,0,0,40,2,1,34.49,0,1,1,73,0,0,0,1,2,0,0,1,0,2,0,51.1,2092.9,0,0,nan,3472.5,0
3635-QQRQD,1,1,43,0,0,0,1,2,0,1,784,92582,225,33.806708,-117.02007,nan,0,2,0,54,0,1,6.7,1,1,0,16,0,1,0,0,0,0,0,1,0,1,3,55,3092.65,0,0,361.8,3454.45,5
1866-ZSLJM,1,0,24,1,2,1,0,0,0,0,432,95550,1470,40.7666,-123.80458,nan,0,1,4,12,4,1,23.99,0,1,1,51,1,0,0,1,0,0,0,1,0,0,3,nan,690.5,0,0,287.88,978.38,0
3866-MDTUB,1,1,44,0,0,0,0,0,0,0,777,92121,84,32.898613,-117.202937,1,1,2,nan,3,5,0,nan,2,1,1,21,0,1,2,2,2,0,0,1,3,1,2,36.85,108.7,nan,0,0,nan,1
1905-OEILC,1,2,63,0,0,1,1,1,0,0,576,nan,439,34.097863,-116.594561,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
9367-WXLCH,1,0,62,0,0,1,1,2,0,0,1012,nan,1526,39.094102,-123.500853,4,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
7134-MJPDY,1,0,73,0,1,0,0,0,0,0,221,95618,1207,38.544002,-121.685559,1,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,1
1448-CYWKC,1,1,40,2,0,1,1,2,1,1,1012,nan,1526,nan,nan,nan,0,1,9,nan,6,1,26.12,0,0,3,0,0,2,0,0,0,0,2,0,3,0,1,19.95,862.4,0,0,1201.52,2063.92,0
0674-GCDXG,1,0,48,0,0,0,0,0,0,1,934,92278,1526,34.457829,-116.139589,1,0,0,0,3,5,1,nan,1,1,4,13,0,0,0,2,2,2,2,2,0,1,0,96.6,291.9,0,0,29.85,321.75,4
2758-RNWXS,nan,2,nan,2,2,2,2,nan,0,0,690,92268,1526,34.201108,-116.593456,3,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
4317-VTEOA,1,1,37,2,2,1,0,0,0,0,495,90813,207,33.781086,-118.199049,5,1,1,3,22,0,1,48.06,0,0,3,nan,2,0,0,0,0,0,0,0,1,0,1,20.15,419.9,0,nan,1057.32,1477.22,0
3796-ENZGF,nan,0,nan,0,0,1,1,1,0,0,743,92376,453,34.109775,-117.378904,3,0,1,5,72,1,1,32.59,2,1,1,nan,1,1,1,1,0,1,1,1,2,1,0,79.5,5661.7,0,0,2346.48,8008.18,0
9851-QXEEQ,1,1,59,0,0,1,1,1,0,0,389,nan,179,33.723579,-118.005441,3,0,1,1,34,3,1,3.54,2,1,2,12,0,0,0,0,0,1,1,1,1,1,3,78.95,2647.2,0,0,120.36,2767.56,0
7153-CHRBV,1,1,nan,0,0,2,1,1,0,0,928,95379,1058,37.939768,-120.188002,nan,0,1,7,47,6,1,1.09,1,1,4,nan,0,2,0,0,1,0,0,1,0,2,0,87.2,4017.45,0,0,51.23,4068.68,0
1704-NRWYE,1,1,nan,0,1,0,0,0,1,0,165,91710,343,33.990646,-117.663025,nan,0,0,0,nan,5,1,36.4,2,1,2,29,2,0,0,0,0,0,2,1,1,2,0,75.35,273.4,0,nan,145.6,419,0
0129-QMPDR,nan,1,44,0,0,0,0,0,1,1,1012,nan,1526,nan,nan,1,0,0,0,12,4,1,18.38,0,1,2,3,1,0,1,0,0,0,0,1,0,2,0,81.7,858.6,0,0,nan,nan,2
9950-MTGYX,1,0,49,0,0,1,0,0,1,0,57,92223,316,33.946982,-116.977672,3,0,1,1,41,0,1,32.02,0,1,1,28,0,1,0,1,0,1,2,1,1,1,0,66.5,2728.6,0,0,1312.82,4041.42,5
1564-HJUVY,1,0,24,1,0,1,0,nan,0,0,512,90262,299,33.923573,-118.200669,3,1,1,8,58,0,1,nan,1,1,0,53,1,0,0,2,0,2,1,1,1,1,0,nan,3972.25,0,nan,nan,5537.67,0
2634-HCZGT,1,1,nan,1,0,1,1,1,0,0,624,94561,1080,37.999406,-121.686241,5,0,1,nan,40,2,1,nan,0,0,3,0,0,0,2,0,0,0,0,0,2,0,1,19.6,808.95,0,0,918.4,1727.35,0
7096-UCLNH,nan,0,19,2,0,0,0,0,1,0,714,93260,694,35.861928,-118.636698,1,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,1
2657-ALMWY,1,0,30,0,0,0,2,0,0,0,885,94086,888,37.378541,nan,5,0,0,0,18,0,1,17.33,0,1,1,69,0,0,1,0,0,0,0,0,0,1,1,50,892.7,0,50,311.94,1254.64,0
5642-MHDQT,nan,2,nan,2,2,2,2,nan,0,1,777,92111,55,32.805518,-117.169052,3,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
1571-SAVHK,1,1,49,2,0,1,1,1,0,0,975,92683,192,33.752591,-117.993661,4,0,1,3,59,0,2,41.09,1,1,2,16,0,0,1,0,1,2,1,1,2,1,3,nan,5861.75,0,0,2424.31,8286.06,0
