Age,Married,Gender,Number_of_Dependents(mean/93460.99382 as:0.458579),Zip_Code,Total_Revenue,Satisfication_Score,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Churn_Category
44,0,2,0,92121,3025.38111,1,1.840825123,3,5,0,23.00672558,0.417030568,1,3,21,0,1,0.333333333,0.284119107,0.377661216,0,0,1,292.0086393,1,3,36.85,108.7,2.040018645,0,0,1
63,1,1.507892293,1,93460.99382,3025.38111,3.260452152,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
62,1,1,2,93460.99382,3025.38111,4,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
73,0,1,0,95618,3025.38111,1,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,1
40,1,2,2,93460.99382,2063.92,3.260452152,9,32.40104487,1.390003085,1,26.12,0,0,0,0,0,0.334686232,0,0,0,0,0.346009975,0,292.0086393,0,2,19.95,862.4,0,0,1201.52,0
48,0,1,0,92278,321.75,1,0,3,5,1,23.00672558,1,1,1.370243294,13,0,0,0,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,30,1,1,96.6,291.9,0,0,29.85,4
46.78522868,0.466172382,1.507892293,0.458721291,92268,3025.38111,3,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
37,1,2,0,90813,1477.22,5,3,22,0,1,48.06,0,0,0,20.32366698,0.284034653,0,0,0,0,0,0,0,365,0,2,20.15,419.9,0,6.506550218,1057.32,0
46.78522868,1,1,1,92376,8008.18,3,5,72,1,1,32.59,0.417030568,1,3,20.32366698,1,1,1,1,0,1,1,1,730,1,1,79.5,5661.7,0,0,2346.48,0
59,1,2,1,93460.99382,2767.56,3,1,34,3,1,3.54,0.417030568,1,1,12,0,0,0,0,0,1,1,1,365,1,1.505276226,78.95,2647.2,0,0,120.36,0
46.78522868,0.466172382,2,1,95379,4068.68,3.260452152,7,47,1.390003085,1,1.09,1,1,1.370243294,20.32366698,0,0.334686232,0,0,1,0,0,1,30,0.578473945,1,87.2,4017.45,0,0,51.23,0
46.78522868,0,2,0,91710,419,3.260452152,0,32.40104487,5,1,36.4,0.417030568,1,1,29,0.284034653,0,0,0,0,0,0.346009975,1,365,0.578473945,1,75.35,273.4,0,6.506550218,145.6,0
44,0,2,0,93460.99382,3025.38111,1,0,12,4,1,18.38,0,1,1,3,1,0,1,0,0,0,0,1,30,0.578473945,1,81.7,858.6,0,0,751.9429664,2
49,1,1,0,92223,4041.42,3,1,41,0,1,32.02,0,1,3,28,0,1,0,1,0,1,0.346009975,1,365,1,1,66.5,2728.6,0,0,1312.82,5
24,1,1,0.458721291,90262,5537.67,3,8,58,0,1,23.00672558,1,1,2,53,1,0,0,0.284119107,0,0.379523662,1,1,365,1,1,64.19761171,3972.25,0,6.506550218,751.9429664,0
46.78522868,1,2,1,94561,1727.35,5,1.840825123,40,2,1,23.00672558,0,0,0,0,0,0,0.333333333,0,0,0,0,0,730,0,2,19.6,808.95,0,0,918.4,0
19,0,1,0,93260,3025.38111,1,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,1
30,0,1,0,94086,1254.64,5,0,18,0,1,17.33,0,1,3,69,0,0,1,0,0,0,0,0,30,1,2,50,892.7,0,50,311.94,0
46.78522868,0.466172382,1.507892293,0.458721291,92111,3025.38111,3,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
49,1,2,1,92683,8286.06,4,3,59,0,0.905519177,41.09,1,1,1,16,0,0,1,0,1,0.379523662,1,1,730,1,1.505276226,64.19761171,5861.75,0,0,2424.31,0
64,1,2,1,90723,3758.44,3,10,42,2,1,16.67,1,1,2,17,1,1,0.333333333,0,1,0,0,1,30,0.578473945,1,69.4,3058.3,0,0,700.14,0
30,0.466172382,1,0,90803,3530.94,3,0,52,0,1,9.37,0.417030568,1,3,59,0,0,1,0,0,0.379523662,1,1,30,1,1,64.19761171,3043.7,0,0,487.24,0
74,0,1,0,95919,1582.39,4,0,13,0,0.905519177,23.00672558,0,1,1,24,0.284034653,0,1,0,1,1,0.346009975,1,730,1,1.505276226,96.85,1235.55,0,0,346.84,0
39,1,2,0,92372,4410.74,3,10,51,2,1,9.99,1,1,3,20.32366698,0,0,0,1,1,1,1,0.666460778,730,1,1,75.2,3901.25,0,0,509.49,0
54,0,1,0.458721291,93637,3025.38111,3,0,59,2,1,39.42,1,1,1,20.32366698,1,1,1,0,0,1,1,0,30,1,1.505276226,99.45,5623.7,0,30,2325.78,0
46.78522868,0.466172382,1.507892293,0.458721291,95816,6976.65,5,1,32.40104487,0,1,34.61,1,1,1,16,0,1,1,0,1,0,0.346009975,0.666460778,30,1,2,64.19761171,5073.1,0,0,751.9429664,0
43,1,1,2,94107,8178.48,3,4,71,1,1,15.73,1,1,1.370243294,17,1,1,1,0,1,0,0.346009975,1,730,1,1.505276226,99,7061.65,0,0,1116.83,0
47,0.466172382,1,0,95608,1867.36,3,0,18,0,1,12.67,1,0.774630542,1,23,0,0,0,1,1,0,0,1,30,1,1,88.35,1639.3,0,0,228.06,1
46,0.466172382,2,1,92126,65.67,3.260452152,4,1,5,1,23.00672558,0,0,0,0,0,0,0,0,0,0,0,0.666460778,30,0,3,19.9,19.9,0,0,751.9429664,1
28,1,2,0,95014,3590.4,3.260452152,1,55,2,1,8.8,0,1,3,48,1,1,0,1,0,0,0,0,730,0,1,57.55,3046.4,0,60,484,1
47,0,2,0.458721291,95364,5478.44,1,0,43,2,1,49.13,1,1,1,25,0,1,0,0,0,0,0,1,30,1,1,77.85,3365.85,0,6.506550218,2112.59,4
46.78522868,0.466172382,1.507892293,0.458721291,95116,123.32,1,0,1,0,1,42.87,0,1,1.370243294,8,0,0,0,0,0,0,0,0,292.0086393,1,2,70.45,70.45,0,10,751.9429664,1
46.78522868,0.466172382,1.507892293,0.458721291,93924,8365.68,3,10,66,0,1,37.38,0.417030568,1,1.370243294,20.32366698,1,1,0,0.284119107,0,0,0.346009975,1,365,0,1,89,5898.6,0,0,2467.08,0
36,0,2,0,93460.99382,305.28,5,0,9,5,1,13.72,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,20.4,181.8,2.040018645,6.506550218,123.48,0
24,0,2,0,92026,963.12,3,0,32.40104487,0,1,34.43,0,1,3,51,1,0.334686232,1,1,1,0,1,1,30,1,2,69.5,2259.597129,2.040018645,0,309.87,0
46.78522868,0,1,0.458721291,92126,2513.99,1,0,26,3,1,9.09,1,1,1,12,0,1,0,0.284119107,1,0,0,0.666460778,30,1,1.505276226,89.15,2277.65,0,0,236.34,5
46.78522868,1,1.507892293,0.458721291,90403,8617.57,2,4,68,1,1,14.79,0.417030568,1,1,47,0,1,1,1,1,1,1,1,292.0086393,1,1,110,2259.597129,2.040018645,0,1005.72,1
50,0.466172382,1,0.458721291,93460.99382,3025.38111,3,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
41,1,1,0.458721291,93460.99382,8436.78,5,3,61,0,1,27.63,1,1,1,29,0.284034653,0,0.333333333,1,1,1,1,1,292.0086393,0.578473945,1,106.35,6751.35,0,0,1685.43,0
45,0,2,0,94116,4807.45,3.260452152,0,72,0,0,0,0,1,2,10,1,1,1,1,1,1,1,1,730,1,1,65.55,4807.45,0,0,0,0
35,0,1,0,91724,3025.38111,3.260452152,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
57,1,1,1,91784,310.61,4,5,3,5,1,23.72,0,1,1,20.32366698,0,0,0,0.284119107,1,0,0,1,30,1,1,80.7,239.45,0,0,71.16,0
34,1,2,0,92401,8383.06,2,1,54,0,1,23.00672558,0,1,1,9,1,1,1,1,1,0.379523662,1,1,730,0,1,109.75,2259.597129,2.040018645,0,2272.86,1
69,1,1,0,94703,8145.55,3.260452152,2,60,0,0.905519177,24.62,0,1,1,30,1,0.334686232,1,1,1,0.379523662,0,1,730,1,1,110,6668.35,0,0,751.9429664,0
57,0,1.507892293,0,94603,1335,3,0,12,0,0.905519177,42.58,1,1,3,22,0,0.334686232,0,1,1,1,0.346009975,1,365,0,2,74.05,872.65,48.61,0,510.96,5
59,1,1,0,95935,6647.25,3.260452152,1.840825123,55,2,1,24.93,0,0.774630542,1,17,1,0,0,0,1,0.379523662,1,0.666460778,365,1,1,94.75,5276.1,0,0,751.9429664,0
46.78522868,0.466172382,1.507892293,0.458721291,93905,3025.38111,4,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
46.78522868,0.466172382,1.507892293,0.458721291,93460.99382,5960.05,4,1.840825123,46,0,0.905519177,45.95,0,1,2,10,1,0.334686232,1,0.284119107,1,1,1,0.666460778,292.0086393,0,3,81,2259.597129,0,6.506550218,751.9429664,0
42,0,2,0,95567,21.61,3.260452152,0,1,0,0.905519177,1.91,0,0.774630542,0,0,0,0,0,0,0,0,0,0,30,0,3,19.7,19.7,0,6.506550218,1.91,3
25,0,2,0,93460.99382,10022.26,2,0,67,1.390003085,1,33.88,1,1,1,71,1,1,1,1,0.377661216,1,1,1,730,0,2,116.2,7752.3,0,0,2269.96,5
37,1,2,0,92358,11564.37,3,6,72,1,1,23.00672558,0.417030568,1,1,14,1,0,1,1,1,1,0.346009975,1,730,1,2,110.9,8240.85,0,0,751.9429664,0
45,1,1.507892293,0,95361,1273.8,5,2,30,1.390003085,1,22.89,0,0,0,0,0,0,0,0,0,0,0.346009975,0,292.0086393,0.578473945,2,20.7,2259.597129,0,0,686.7,0
65,1,1.507892293,0,90746,2431.26,3,8,22,0,1,22.38,0,1,1,14,0,0,0.333333333,0,1,0.379523662,1,1,30,1,1,89.75,2259.597129,0,0,492.36,0
35,0,1.507892293,0,91942,895.2,5,1.840825123,9,5,1,11.5,1,1,1,14,0,0,0.333333333,0,1,0,0,1,292.0086393,1,1,85.5,791.7,0,0,751.9429664,0
45,1,1,0,95240,4253.04,4,1.840825123,48,0,1,17.03,1,1,3,15,0,0,1,1,0,1,1,1,365,1,2,69.55,2259.597129,2.040018645,0,817.44,0
46.78522868,0.466172382,1.507892293,0.458721291,95329,10881.61,4,4,72,1,1,44.03,1,1,1,14,0,1,1,1,1,1,1,1,730,1,1.505276226,109.2,2259.597129,0,0,3170.16,0
19,1,2,0,90278,1803.26,4,9,67,1,1,3.28,1,0.774630542,0,20.32366698,0,0.334686232,0,0,0,0,0,0,730,0.578473945,2,24.85,1583.5,0,0,219.76,0
36,1,1,0,95920,3025.38111,4,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
60,1,2,0.458721291,95322,3025.38111,3,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
54,0,2,0,93460.99382,1286.29,2,0,13,4,1,5.43,0.417030568,1,1,26,0,0,0,0,1,1,1,0,30,1,1,91.1,1135.7,2.040018645,6.506550218,70.59,3
46.78522868,0.466172382,1.507892293,0.458721291,93623,3025.38111,3,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
64,1,1,0,93460.99382,3025.38111,4,1,37,0,0.905519177,23.00672558,1,1,3,20.32366698,1,0,1,1,0,0,0,1,365,0,2,68.1,2479.25,2.040018645,0,1123.32,0
31,0,1,0,93660,3453.34,3,0,27,1.390003085,1,39.62,0,1,1.370243294,2,0,0,1,1,0,1,1,1,30,1,1,89.2,2383.6,0,0,1069.74,0
35,1,1.507892293,0.458721291,91739,5231.81,4,1,48,2,1,44.72,1,1,3,13,1,0,0,0.284119107,0,0,0,0.666460778,292.0086393,1,1,60.6,2259.597129,0,100,2146.56,0
46.78522868,0.466172382,1.507892293,0.458721291,94572,3025.38111,4,0,12,4,1,15.97,0,1,1,19,1,0,0,0,0.377661216,0,0,1,365,1,1.505276226,85.15,979.05,2.040018645,0,191.64,0
38,1,2,1,92028,3647.26,3.260452152,2,70,1.390003085,1,31.78,0,0,0,0,0,0.334686232,0,0,0.377661216,0,0,0,730,0,1.505276226,20.35,1458.1,35.44,0,2224.6,0
62,0.466172382,1,0,95629,1503.99,3,0,27,0,0.905519177,35.77,0,0,0,0,0,0.334686232,0.333333333,0,0,0,0,0.666460778,730,1,1,64.19761171,538.2,0,0,965.79,0
46.78522868,0.466172382,1.507892293,0.458721291,96080,436.81,3,0,18,4,0.905519177,1.42,0,0,1.370243294,0,0.284034653,0,0.333333333,0,0,0,0.346009975,0,365,0.578473945,2,19.65,2259.597129,0,0,25.56,0
46.78522868,0.466172382,1.507892293,0.458721291,93460.99382,3025.38111,3.260452152,0,23,0,1,7.11,1,0,0,0,0.284034653,0.334686232,0,0.284119107,0.377661216,0,0,0,730,0,2,23.85,625.65,2.040018645,0,163.53,0
46.78522868,0,1,0,93460.99382,1311.71,3.260452152,1.840825123,12,0,1,12.75,1,1,1,20.32366698,0,0,0,0,0.377661216,1,1,0,30,1,1,94.2,1046.1,7.39,120,153,4
22,1,2,0,95955,3025.38111,3,2,32.40104487,1.390003085,1,23.00672558,1,1,3,41,1,1,1,1,0.377661216,1,1,1,730,0,2,64.19761171,5727.15,0,6.506550218,1280.84,0
46,0,1.507892293,0,90002,2470.56,3,0,34,0,1,17.09,0,1,3,20.32366698,1,0,0.333333333,0,0,0,0,1,365,0,3,56.95,1889.5,2.040018645,0,751.9429664,0
46.78522868,0,2,0,92881,385.15,3,0,11,4,1,23.00672558,0,0,0,0,0,0.334686232,0,0,0,0.379523662,0,0,730,0.578473945,2,19.55,223.15,26.32,0,188.32,0
46.78522868,0.466172382,1.507892293,0.458721291,91401,4480.94,4,6,43,0,1,21.08,1,1,1.370243294,20.32366698,1,1,0.333333333,1,0.377661216,1,1,1,730,0.578473945,1.505276226,86.45,3574.5,0,0,906.44,0
60,0,2,0,95503,744.17,3.260452152,0,7,0,1,15.51,1,1,1,23,0,0,0.333333333,0,1,1,1,1,30,0.578473945,1.505276226,93.85,635.6,0,6.506550218,108.57,1
51,0.466172382,2,0.458721291,91204,6424.26,4,0,47,2,1,40.25,1,1,1,20,0.284034653,1,0,0,1,0,0,1,365,0,1,94.8,4535.85,3.34,0,1891.75,0
66,1,2,0,90742,3937.32,3,7,71,1,1,30.72,1,0,0,0,0.284034653,0,0,0,0.377661216,0,0,0,292.0086393,0,1,23.95,1756.2,0,0,751.9429664,0
28,1,2,3,91977,3522.89,3.260452152,1,37,1.390003085,1,35.67,0,1,3,76,1,0,1,1,0,0,0,1,365,1,2,58.75,2259.597129,0,0,1319.79,0
46.78522868,0.466172382,1.507892293,0.458721291,93460.99382,111.1,3,1,5,0,1,5.2,0,0,0,0,0,0.334686232,0,0,0,0,0,0,365,0,1.505276226,20.1,2259.597129,0,0,26,0
58,0,1,0,91764,860.82,1,0,6,5,1,47.92,0.417030568,1,1,25,0,0,0,0,1,1,1,1,30,1,1,64.19761171,573.3,0,0,287.52,1
29,0,2,0,93460.99382,241.82,3,0,4,0,1,46.53,0,0,0,0,0,0.334686232,0,0,0,0.379523662,0,0,30,1,1,20.2,2259.597129,0,0,186.12,0
42,0,2,0,94569,3025.38111,1,0,12,0,0.905519177,7.97,0,1,2,10,1,0,0,1,0,0,0,1,30,0.578473945,2,56.65,654.85,0,0,95.64,4
46,1,1,0,93460.99382,2960.12,3.260452152,5,27,0,1,40.21,0,1,3,13,0.284034653,1,1,1,0,0,0,1,365,0,2,66.15,1874.45,0,0,1085.67,0
44,0,2,1,93954,222.86,5,0,3,0,1,33.87,1,0,0,20.32366698,0,0,0,0,0,0,0,0,292.0086393,1,2,26.4,121.25,0,6.506550218,101.61,0
37,0,2,0,95928,3025.38111,3.260452152,0,31,0,1,23.00672558,0.417030568,1,3,3,0,1,0.333333333,1,1,1,0.346009975,1,292.0086393,1,3,79.45,2587.7,0,0,208.01,2
66,0,2,0,93460.99382,7840.76,3,0,68,1.390003085,1,19.67,1,1,1,28,0,1,1,0.284119107,0,1,0,0.666460778,30,1,1,64.19761171,6503.2,2.040018645,0,1337.56,0
49,1,2,0,93460.99382,4739.95,3,8,45,1.390003085,1,22.8,1,1,1,15,1,0,1,0,0,0,0,1,30,0.578473945,2,84.55,3713.95,0,0,1026,0
54,0,1,0,92345,1734.65,3,0,15,0,1,15.28,0,1,1,16,0,0,1,0,1,1,1,1,30,1,2,94,1505.45,0,0,229.2,0
29,1,1.507892293,0.458721291,93460.99382,198.19,4,9,32.40104487,0,1,4.98,0,0,1.370243294,0,0,0,0,0,0,0,0,0,30,0,1.505276226,64.19761171,158.35,0,0,39.84,0
56,1,1.507892293,2,96028,413.5,3.260452152,1,7,5,0.905519177,9.1,1,1,3,28,0,0,0,0.284119107,0,0,0,1,292.0086393,0,1,48.8,2259.597129,0,0,63.7,0
46,1,2,2,93535,305.55,3.260452152,4,7,1.390003085,0,0,0,1,3,28,1,0,1,1,0,0.379523662,1,1,730,0,1.505276226,49.65,305.55,0,0,0,0
22,1,2,0,91201,2427.47,4,1.840825123,32.40104487,0,1,23.00672558,0,0,0,0,0,0,0,0,0,0,0,0,365,0.578473945,2,64.19761171,1252,0,0,1175.47,0
28,0,1,0.458721291,92582,141.9,5,0,2,0,1,15.25,0,1,1.370243294,82,0,0,1,0,0,1,1,0.666460778,292.0086393,0,1,64.19761171,111.4,0,0,30.5,0
60,0,2,0,93460.99382,3025.38111,3,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
68,0,1,0,91768,3025.38111,3.260452152,0,71,1.390003085,1,3.91,1,1,1,12,1,1,0,0.284119107,1,0,0,1,365,1,2,99.65,7181.25,0,0,277.61,0
37,1,1,0,95117,10368.31,4,1,64,0,1,46.44,1,0.774630542,1,20.32366698,1,1,1,1,1,0.379523662,1,1,365,1,1,64.19761171,7396.15,0,0,2972.16,0
42,1,2,3,93960,3147.34,3.260452152,1.840825123,61,2,1,31.49,0,0,0,0,0,0,0,0,0.377661216,0,0,0,292.0086393,0,2,64.19761171,1226.45,2.040018645,0,1920.89,0
46.78522868,0.466172382,1.507892293,0.458721291,95629,1405.92,5,4,26,3,1,23.00672558,0,1,1.370243294,20.32366698,0,0,1,0,0,0,0,1,365,0,2,50.35,1285.8,0,0,120.12,0
34,1,2,0.458721291,93460.99382,8950.8,2,1,70,1,1,29.59,1,1,1,3,0,1,0.333333333,0,1,1,1,0,730,0,1,64.19761171,2259.597129,0,20,2071.3,1
46.78522868,0.466172382,1.507892293,0.458721291,90012,3505.37,3,0,26,3,1,23.00672558,1,1,1,48,1,1,0,0.284119107,0,0,0,1,30,0.578473945,2,86.65,2208.75,2.040018645,0,1296.62,0
66,0,1,0,96108,1176.8,5,0,9,5,1,40,1,0.774630542,1,4,0,0,1,0,1,0,0,1,30,1,1,90.1,816.8,0,6.506550218,751.9429664,0
26,0.466172382,2,0,92585,3025.38111,3,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
64,1,1,0,90822,3035.71,3,1,31,3,1,23.00672558,0,1,1,9,0,1,0,0,0,1,1,1,292.0086393,1,1,83.85,2674.15,11.37,0,751.9429664,0
41,0,1,0,94607,9816.2,3,0,72,1,1,19.6,0.417030568,1,1,15,1,0.334686232,1,1,1,1,1,1,730,0,2,115.05,8405,0,0,751.9429664,0
46.78522868,0.466172382,1.507892293,0,92104,3025.38111,4,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
69,1,1.507892293,0.458721291,95638,3674.85,3,1,50,0,1,4.6,0,0.774630542,2,24,0,0,0,0,0,0,0,1,30,1,1,71.05,3444.85,0,0,230,5
67,0,1,0,95817,3025.38111,3,0,6,5,1,2.03,0,0,0,20.32366698,0,0,0,0,0.377661216,0,0,0,730,0,1,19.5,106.8,2.040018645,0,12.18,0
35,1,1,0,94087,7978.25,4,1,56,2,1,34.1,0,1,1,13,1,1,1,0,1,1,1,1,365,1,2,105.6,6068.65,0,0,1909.6,0
53,0,1.507892293,0,95631,3301.73,3,1.840825123,32.40104487,0,1,48.21,0,1,1,20.32366698,0,1,0.333333333,0.284119107,1,1,1,1,30,0,2,95.3,2192.9,2.040018645,0,751.9429664,0
45,1,1,0,92124,6758.08,4,9,56,0,1,20.53,1,1,1,19,0,1,1,1,0,1,1,1,365,1,2,99.75,5608.4,0,0,1149.68,0
46.78522868,0.466172382,1.507892293,0.458721291,93460.99382,3025.38111,3,0,20,4,1,45.39,0,1,1,24,0,0,0,0,1,0,0,1,30,0,1,78.8,1641.3,0,6.506550218,907.8,0
27,1,2,2,92110,6254.94,3.260452152,7,49,0,1,36.08,1,1,1,59,0,0.334686232,1,0,1,0,0,1,365,1,1,93.65,2259.597129,33.13,0,1767.92,0
37,1,2,2,91773,54.79,4,5,2,5,1,7.27,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1.505276226,64.19761171,2259.597129,0,0,14.54,0
80,0,1,0.458721291,90263,3025.38111,3,0,2,5,1,31.91,0,1,2,30,0,0,0,0,0,1,0,1,30,1,1,79.6,2259.597129,0,0,751.9429664,4
46.78522868,1,1,0,92126,3025.38111,2,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,1
60,1,2,0,93460.99382,8985.11,3.260452152,1,67,1.390003085,1,21.71,0.417030568,1,1,30,0,1,1,0.284119107,1,1,1,1,730,1,1,111.3,7567.2,36.66,0,1454.57,0
46.78522868,1,2,3,95445,4744.57,5,1.840825123,51,0,1,9.5,1,1,1,51,0,1,0,1,0,0,0,0.666460778,365,0,1,84.2,4299.75,39.68,0,484.5,0
29,0,2,1,91325,28.32,5,0,1,0,1,7.57,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,20.75,20.75,0,0,7.57,0
68,1,2,0,91915,3025.38111,3.260452152,1.840825123,71,0,1,30.59,1,1,1,19,1,1,1,0,1,1,0,0.666460778,30,1,1,107.5,7713.55,0,140,2171.89,0
71,1,2,0,90241,8144.12,4,9,64,1.390003085,1,16.33,1,1,1,10,1,0,1,0.284119107,1,1,0,1,730,1,1,111.6,7099,0,0,1045.12,0
30,0,2,0,96001,98.35,1,0,1,5,1,28.7,0,1,1,69,0,0,0,0,0,0,0,1,30,1,1,69.65,69.65,0,0,28.7,2
34,0,2,0,90401,3755.7,5,0,38,3,1,3.95,1,0.774630542,1,21,0,0,0.333333333,1,1,0,0,1,365,0,1,95,3605.6,0,0,751.9429664,0
66,1,2,0,93631,3025.38111,4,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
20,0,2,0,93460.99382,425.1,3.260452152,0,11,0,0.905519177,0,0,1,3,73,0,1,0,1,0,0,0.346009975,1,30,0.578473945,1,64.19761171,425.1,0,0,0,0
23,0,1,0.458721291,95612,3025.38111,3.260452152,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,2
41,1,1,3,92275,165.75,5,1.840825123,5,0,1,23.00672558,0.417030568,0,0,0,0,0,0.333333333,0,0,0,0,0,30,1,2,24.3,2259.597129,0,0,33.5,0
64,0.466172382,1,0,90058,7045.82,3.260452152,1.840825123,69,0,0.905519177,23.00672558,0.417030568,1,2,20.32366698,1,0,1,1,0,0,0.346009975,0,730,0.578473945,2,64.15,4254.1,0,40,2751.72,0
27,1,2,0,90069,3415.95,4,2,57,0,0,0,0.417030568,1,3,69,0,1,1,1,1,0.379523662,1,0.666460778,730,1,1,64.19761171,3265.95,0,150,0,0
